order_id,customer_id,amount,status,country,event_ts,load_at
o-008391,c-1446,588.76,pending,BR,2026-06-26T01:14:00Z,2026-06-27
o-008392,c-0258,2114.27,completed,BR,2026-06-28T11:28:00Z,2026-06-29
o-008393,c-1677,1474.45,completed,BR,2026-06-29T02:16:00Z,2026-06-29
o-008394,c-0729,2334.71,pending,BR,2026-08-09T11:25:00Z,2026-08-09
o-008395,c-0837,1694.67,completed,BR,2026-07-27T10:41:00Z,2026-07-28
o-008396,c-0329,1270.19,completed,BR,2026-06-16T03:13:00Z,2026-06-16
o-008397,c-1266,1551.06,completed,BR,2026-07-27T06:57:00Z,2026-07-28
o-008398,c-0416,2334.02,completed,BR,2026-08-18T21:23:00Z,2026-08-18
o-008399,c-1785,1518.15,pending,BR,2026-07-21T13:15:00Z,2026-07-22
o-008400,c-1049,2328.28,completed,BR,2026-08-15T18:09:00Z,2026-08-15
o-008401,c-0685,1783.00,completed,BR,2026-06-26T07:31:00Z,2026-06-27
o-008402,c-0402,1055.23,completed,BR,2026-07-25T03:04:00Z,2026-07-26
o-008403,c-1664,294.11,pending,BR,2026-07-09T06:40:00Z,2026-07-10
o-008404,c-1223,1894.67,completed,BR,2026-06-16T19:17:00Z,2026-06-17
o-008405,c-1653,123.90,completed,BR,2026-07-28T19:21:00Z,2026-07-28
o-008406,c-1243,662.85,completed,BR,2026-05-30T19:36:00Z,2026-05-31
o-008407,c-1442,380.42,completed,BR,2026-08-19T20:17:00Z,2026-08-19
o-008408,c-0915,1453.07,completed,BR,2026-08-09T09:58:00Z,2026-08-09
o-008409,c-0175,784.02,completed,BR,2026-06-07T08:10:00Z,2026-06-07
o-008410,c-0730,634.82,pending,BR,2026-05-27T18:25:00Z,2026-05-28
o-008411,c-1726,976.49,completed,BR,2026-06-10T17:23:00Z,2026-06-11
o-008412,c-0536,87.32,completed,BR,2026-07-09T05:47:00Z,2026-07-10
o-008413,c-1304,1728.37,cancelled,BR,2026-05-25T06:23:00Z,2026-05-26
o-008414,c-1887,1157.40,completed,BR,2026-06-21T01:28:00Z,2026-06-22
o-008415,c-1169,2030.76,completed,BR,2026-06-01T21:41:00Z,2026-06-01
o-008416,c-1194,75.26,completed,BR,2026-07-07T03:39:00Z,2026-07-08
o-008417,c-0048,1221.73,pending,BR,2026-06-21T08:51:00Z,2026-06-22
o-008418,c-0211,909.57,completed,BR,2026-06-07T22:47:00Z,2026-06-07
o-008419,c-1023,129.43,completed,BR,2026-06-11T04:03:00Z,2026-06-11
o-008420,c-1686,797.69,pending,BR,2026-06-18T19:01:00Z,2026-06-18
o-008421,c-0368,1464.93,completed,BR,2026-05-31T23:05:00Z,2026-06-01
o-008422,c-0904,645.50,completed,BR,2026-07-19T05:39:00Z,2026-07-19
o-008423,c-1451,871.85,completed,BR,2026-06-08T07:30:00Z,2026-06-08
o-008424,c-1422,1546.99,completed,BR,2026-07-25T11:30:00Z,2026-07-26
o-008425,c-0642,944.98,completed,BR,2026-06-28T04:52:00Z,2026-06-29
o-008426,c-0475,492.97,pending,BR,2026-06-23T20:35:00Z,2026-06-24
o-008427,c-1812,1827.10,completed,BR,2026-05-31T18:58:00Z,2026-05-31
o-008428,c-0425,1783.80,completed,BR,2026-05-29T17:08:00Z,2026-05-30
o-008429,c-0183,525.09,completed,BR,2026-05-29T12:42:00Z,2026-05-30
o-008430,c-1355,2144.96,completed,BR,2026-08-05T01:12:00Z,2026-08-06
o-008431,c-1309,1861.96,completed,BR,2026-06-29T03:31:00Z,2026-06-30
o-008432,c-1515,2210.84,cancelled,BR,2026-06-18T09:45:00Z,2026-06-18
o-008433,c-1916,1878.60,completed,BR,2026-07-20T03:35:00Z,2026-07-20
o-008434,c-1704,2440.25,completed,BR,2026-07-30T05:05:00Z,2026-07-31
o-008435,c-1374,47.10,completed,BR,2026-06-16T18:10:00Z,2026-06-16
o-008436,c-0138,1322.57,completed,BR,2026-08-12T21:33:00Z,2026-08-12
o-008437,c-1383,216.97,pending,BR,2026-05-26T17:51:00Z,2026-05-26
o-008438,c-0316,2313.98,completed,BR,2026-07-31T17:15:00Z,2026-08-01
o-008439,c-1183,1701.41,cancelled,BR,2026-08-17T04:51:00Z,2026-08-18
o-008440,c-0922,1522.33,completed,BR,2026-07-07T13:19:00Z,2026-07-08
o-008441,c-1351,164.27,completed,BR,2026-08-14T21:12:00Z,2026-08-15
o-008442,c-0598,2275.22,completed,BR,2026-06-15T16:25:00Z,2026-06-15
o-008443,c-1213,2449.46,completed,BR,2026-06-12T09:51:00Z,2026-06-12
o-008444,c-1359,396.24,completed,BR,2026-06-25T19:09:00Z,2026-06-25
o-008445,c-0462,180.44,completed,BR,2026-08-10T02:16:00Z,2026-08-11
o-008446,c-0021,1519.98,completed,BR,2026-05-26T20:12:00Z,2026-05-27
o-008447,c-1572,1200.75,completed,BR,2026-07-10T19:15:00Z,2026-07-11
o-008448,c-0483,1442.91,completed,BR,2026-06-03T00:24:00Z,2026-06-04
o-008449,c-0464,554.35,cancelled,BR,2026-06-15T14:24:00Z,2026-06-16
o-008450,c-1680,544.92,pending,BR,2026-07-31T21:03:00Z,2026-07-31
o-008451,c-1418,753.37,completed,BR,2026-07-28T19:36:00Z,2026-07-28
o-008452,c-0483,2407.30,completed,BR,2026-07-06T23:21:00Z,2026-07-06
o-008453,c-0056,188.20,completed,BR,2026-06-06T20:44:00Z,2026-06-07
o-008454,c-1390,778.70,pending,BR,2026-08-01T09:31:00Z,2026-08-01
o-008455,c-0009,1119.23,completed,BR,2026-06-05T23:52:00Z,2026-06-06
o-008456,c-0029,2433.91,completed,BR,2026-06-13T03:46:00Z,2026-06-14
o-008457,c-0935,823.87,completed,BR,2026-06-09T11:49:00Z,2026-06-10
o-008458,c-1533,2242.73,completed,BR,2026-07-29T07:36:00Z,2026-07-29
o-008459,c-0054,2403.10,completed,BR,2026-05-23T22:17:00Z,2026-05-23
o-008460,c-1481,135.33,completed,BR,2026-06-08T16:48:00Z,2026-06-08
o-008461,c-0113,2468.23,cancelled,BR,2026-08-07T14:11:00Z,2026-08-08
o-008462,c-1675,2082.36,completed,BR,2026-07-07T03:09:00Z,2026-07-08
o-008463,c-0440,1160.95,completed,BR,2026-07-25T19:27:00Z,2026-07-25
o-008464,c-0426,1756.36,pending,BR,2026-06-12T11:06:00Z,2026-06-13
o-008465,c-0793,1076.39,pending,BR,2026-08-10T19:11:00Z,2026-08-10
o-008466,c-1856,414.76,completed,BR,2026-06-12T03:54:00Z,2026-06-12
o-008467,c-0439,760.72,completed,BR,2026-07-06T17:11:00Z,2026-07-07
o-008468,c-1971,997.67,completed,BR,2026-06-12T02:37:00Z,2026-06-12
o-008469,c-1225,2337.85,completed,BR,2026-08-07T01:37:00Z,2026-08-08
o-008470,c-1792,745.99,pending,BR,2026-07-25T11:58:00Z,2026-07-25
o-008471,c-1559,1100.29,pending,BR,2026-07-19T17:58:00Z,2026-07-19
o-008472,c-0715,2403.49,cancelled,BR,2026-07-27T11:34:00Z,2026-07-28
o-008473,c-1864,782.78,completed,BR,2026-07-15T18:22:00Z,2026-07-16
o-008474,c-1387,1244.17,pending,BR,2026-07-03T03:35:00Z,2026-07-04
o-008475,c-1765,916.56,pending,BR,2026-07-12T14:38:00Z,2026-07-13
o-008476,c-1892,703.73,completed,BR,2026-06-04T11:37:00Z,2026-06-04
o-008477,c-0642,1542.53,pending,BR,2026-07-04T13:32:00Z,2026-07-05
o-008478,c-0006,779.46,completed,BR,2026-06-25T12:39:00Z,2026-06-26
o-008479,c-1265,895.99,pending,BR,2026-07-31T01:50:00Z,2026-08-01
o-008480,c-1411,996.58,pending,BR,2026-08-19T20:24:00Z,2026-08-19
o-008481,c-1039,1761.79,pending,BR,2026-06-15T16:23:00Z,2026-06-15
o-008482,c-1467,742.90,completed,BR,2026-07-21T10:00:00Z,2026-07-21
o-008483,c-0057,1600.30,completed,BR,2026-07-04T05:07:00Z,2026-07-04
o-008484,c-1569,1939.65,completed,BR,2026-05-24T05:37:00Z,2026-05-25
o-008485,c-0544,1751.35,completed,BR,2026-06-09T15:24:00Z,2026-06-09
o-008486,c-0664,2391.06,completed,BR,2026-06-29T16:29:00Z,2026-06-30
o-008487,c-1209,2133.23,completed,BR,2026-07-02T21:06:00Z,2026-07-02
o-008488,c-1379,1495.45,completed,BR,2026-07-09T17:38:00Z,2026-07-09
o-008489,c-1496,2462.17,completed,BR,2026-08-11T07:21:00Z,2026-08-12
o-008490,c-1169,1524.72,pending,BR,2026-08-18T19:53:00Z,2026-08-18
o-008491,c-0888,1478.02,completed,BR,2026-07-06T20:41:00Z,2026-07-07
o-008492,c-0294,338.01,completed,BR,2026-08-14T21:20:00Z,2026-08-14
o-008493,c-0266,2478.61,completed,BR,2026-05-28T02:35:00Z,2026-05-28
o-008494,c-1017,1670.08,pending,BR,2026-07-20T07:49:00Z,2026-07-20
o-008495,c-0251,203.50,pending,BR,2026-07-16T07:13:00Z,2026-07-17
o-008496,c-1743,68.51,completed,BR,2026-06-04T01:20:00Z,2026-06-04
o-008497,c-0578,1683.03,pending,BR,2026-08-08T12:40:00Z,2026-08-08
o-008498,c-1267,1637.75,pending,BR,2026-06-26T01:01:00Z,2026-06-27
o-008499,c-1264,1229.43,pending,BR,2026-06-18T08:58:00Z,2026-06-19
o-008500,c-0733,1503.08,completed,BR,2026-06-03T00:45:00Z,2026-06-04
o-008501,c-0334,46.66,completed,BR,2026-06-29T02:56:00Z,2026-06-29
o-008502,c-1117,1569.82,cancelled,BR,2026-07-03T08:36:00Z,2026-07-03
o-008503,c-1707,1165.71,completed,BR,2026-07-03T10:02:00Z,2026-07-04
o-008504,c-0637,302.98,cancelled,BR,2026-06-07T19:03:00Z,2026-06-07
o-008505,c-0938,927.33,completed,BR,2026-07-21T00:53:00Z,2026-07-22
o-008506,c-1697,1961.06,cancelled,BR,2026-08-15T00:54:00Z,2026-08-16
o-008507,c-0190,2270.93,completed,BR,2026-06-27T03:13:00Z,2026-06-28
o-008508,c-1672,255.94,pending,BR,2026-06-25T17:13:00Z,2026-06-26
o-008509,c-1737,1504.36,cancelled,BR,2026-07-08T18:53:00Z,2026-07-09
o-008510,c-1103,2423.66,completed,BR,2026-05-30T22:26:00Z,2026-05-30
o-008511,c-1815,345.48,completed,BR,2026-08-15T03:52:00Z,2026-08-16
o-008512,c-0796,1410.57,completed,BR,2026-06-24T19:01:00Z,2026-06-25
o-008513,c-1816,57.01,completed,BR,2026-06-14T15:27:00Z,2026-06-14
o-008514,c-0040,31.87,completed,BR,2026-07-07T02:42:00Z,2026-07-07
o-008515,c-0056,2307.62,pending,BR,2026-06-25T11:37:00Z,2026-06-26
o-008516,c-1196,278.65,cancelled,BR,2026-07-22T06:45:00Z,2026-07-23
o-008517,c-1231,657.08,completed,BR,2026-07-06T20:42:00Z,2026-07-07
o-008518,c-0411,515.27,completed,BR,2026-07-27T22:46:00Z,2026-07-28
o-008519,c-1213,1733.31,completed,BR,2026-07-31T23:30:00Z,2026-08-01
o-008520,c-1784,11.78,completed,BR,2026-06-03T20:50:00Z,2026-06-03
o-008521,c-0246,1803.54,completed,BR,2026-07-22T19:20:00Z,2026-07-22
o-008522,c-0427,509.08,completed,BR,2026-06-13T08:05:00Z,2026-06-14
o-008523,c-0026,1674.57,pending,BR,2026-06-04T04:31:00Z,2026-06-05
o-008524,c-1581,1506.22,completed,BR,2026-07-27T15:48:00Z,2026-07-27
o-008525,c-1724,1284.12,completed,BR,2026-08-17T05:11:00Z,2026-08-17
o-008526,c-1701,1271.19,completed,BR,2026-05-29T09:18:00Z,2026-05-30
o-008527,c-1350,2036.23,completed,BR,2026-07-02T03:38:00Z,2026-07-03
o-008528,c-1055,1941.89,pending,BR,2026-06-04T13:56:00Z,2026-06-05
o-008529,c-1201,886.38,completed,BR,2026-05-27T09:09:00Z,2026-05-28
o-008530,c-1275,1480.05,completed,BR,2026-08-11T05:32:00Z,2026-08-12
o-008531,c-0337,337.11,pending,BR,2026-07-25T01:45:00Z,2026-07-25
o-008532,c-1105,2002.79,completed,BR,2026-06-20T20:50:00Z,2026-06-20
o-008533,c-0489,1238.59,completed,BR,2026-06-18T08:02:00Z,2026-06-18
o-008534,c-1823,2269.17,pending,BR,2026-08-16T15:36:00Z,2026-08-16
o-008535,c-0681,1769.49,completed,BR,2026-07-25T07:14:00Z,2026-07-25
o-008536,c-1888,871.82,completed,BR,2026-07-14T16:10:00Z,2026-07-14
o-008537,c-0097,208.84,pending,BR,2026-06-11T19:59:00Z,2026-06-12
o-008538,c-1263,1049.05,completed,BR,2026-06-28T12:11:00Z,2026-06-28
o-008539,c-0190,966.51,completed,BR,2026-08-12T01:26:00Z,2026-08-12
o-008540,c-0090,1287.82,cancelled,BR,2026-06-08T08:00:00Z,2026-06-09
o-008541,c-1720,1938.73,completed,BR,2026-06-28T23:40:00Z,2026-06-29
o-008542,c-1368,2043.86,completed,BR,2026-08-04T04:07:00Z,2026-08-04
o-008543,c-1820,1810.75,completed,BR,2026-06-04T03:15:00Z,2026-06-05
o-008544,c-0525,2310.42,completed,BR,2026-08-19T18:20:00Z,2026-08-19
o-008545,c-1209,335.80,completed,BR,2026-07-29T09:32:00Z,2026-07-30
o-008546,c-0730,682.58,cancelled,BR,2026-08-05T08:47:00Z,2026-08-06
o-008547,c-0289,882.74,completed,BR,2026-06-10T21:57:00Z,2026-06-10
o-008548,c-0592,1226.29,pending,BR,2026-07-01T04:43:00Z,2026-07-01
o-008549,c-0918,2092.40,completed,BR,2026-08-03T08:37:00Z,2026-08-03
o-008550,c-1928,660.89,completed,BR,2026-06-04T09:19:00Z,2026-06-05
o-008551,c-0625,1054.51,pending,BR,2026-07-24T09:33:00Z,2026-07-24
o-008552,c-1635,734.56,completed,BR,2026-07-02T04:45:00Z,2026-07-03
o-008553,c-0611,950.37,pending,BR,2026-08-02T19:14:00Z,2026-08-02
o-008554,c-0513,599.38,completed,BR,2026-08-02T09:09:00Z,2026-08-02
o-008555,c-0487,2348.14,completed,BR,2026-07-17T22:38:00Z,2026-07-18
o-008556,c-0697,655.28,completed,BR,2026-06-19T15:31:00Z,2026-06-20
o-008557,c-1834,2498.52,pending,BR,2026-07-18T23:07:00Z,2026-07-19
o-008558,c-0515,2090.45,completed,BR,2026-06-06T05:20:00Z,2026-06-06
o-008559,c-1468,512.89,completed,BR,2026-06-18T08:48:00Z,2026-06-18
o-008560,c-0382,723.49,completed,BR,2026-06-21T14:58:00Z,2026-06-21
o-008561,c-0090,1114.15,cancelled,BR,2026-08-07T15:22:00Z,2026-08-07
o-008562,c-1686,1196.38,cancelled,BR,2026-05-29T13:15:00Z,2026-05-29
o-008563,c-0481,1491.42,cancelled,BR,2026-08-02T21:40:00Z,2026-08-03
o-008564,c-1922,1142.84,completed,BR,2026-07-09T05:06:00Z,2026-07-09
o-008565,c-1088,856.97,completed,BR,2026-08-12T14:23:00Z,2026-08-13
o-008566,c-1398,2322.48,pending,BR,2026-06-14T13:14:00Z,2026-06-14
o-008567,c-1941,223.59,completed,BR,2026-07-09T03:46:00Z,2026-07-09
o-008568,c-1141,1310.68,pending,BR,2026-08-03T22:44:00Z,2026-08-03
o-008569,c-1081,310.55,completed,BR,2026-08-08T19:17:00Z,2026-08-08
o-008570,c-1150,304.66,pending,BR,2026-08-02T07:18:00Z,2026-08-02
o-008571,c-1598,1608.10,completed,BR,2026-06-16T06:42:00Z,2026-06-17
o-008572,c-0696,474.25,completed,BR,2026-06-16T09:36:00Z,2026-06-17
o-008573,c-1459,251.48,completed,BR,2026-06-08T20:00:00Z,2026-06-09
o-008574,c-0104,2072.48,pending,BR,2026-08-17T06:11:00Z,2026-08-18
o-008575,c-0304,696.19,completed,BR,2026-08-11T01:55:00Z,2026-08-11
o-008576,c-1256,1614.81,completed,BR,2026-07-20T07:07:00Z,2026-07-21
o-008577,c-0395,557.77,completed,BR,2026-06-21T00:42:00Z,2026-06-22
o-008578,c-1567,2402.01,completed,BR,2026-07-23T16:15:00Z,2026-07-23
o-008579,c-1890,1217.42,pending,BR,2026-06-02T05:23:00Z,2026-06-03
o-008580,c-1269,2028.89,cancelled,BR,2026-07-17T19:04:00Z,2026-07-17
o-008581,c-0301,761.70,completed,BR,2026-07-26T21:11:00Z,2026-07-27
o-008582,c-1568,411.27,completed,BR,2026-08-14T19:23:00Z,2026-08-14
o-008583,c-0077,1104.43,completed,BR,2026-08-11T02:22:00Z,2026-08-11
o-008584,c-1672,2265.50,completed,BR,2026-06-03T18:29:00Z,2026-06-04
o-008585,c-1038,1442.78,completed,BR,2026-07-13T11:54:00Z,2026-07-13
o-008586,c-1908,270.93,completed,BR,2026-05-29T11:17:00Z,2026-05-30
o-008587,c-1994,57.00,completed,BR,2026-07-18T12:03:00Z,2026-07-18
o-008588,c-1363,2163.91,completed,BR,2026-07-11T04:21:00Z,2026-07-12
o-008589,c-0754,234.81,cancelled,BR,2026-05-25T06:24:00Z,2026-05-26
o-008590,c-1537,1345.92,completed,BR,2026-07-01T07:37:00Z,2026-07-02
o-008591,c-1317,595.75,completed,BR,2026-07-19T20:52:00Z,2026-07-19
o-008592,c-1526,1734.45,completed,BR,2026-07-08T16:04:00Z,2026-07-09
o-008593,c-0465,2153.17,cancelled,BR,2026-06-05T05:37:00Z,2026-06-05
o-008594,c-1098,401.55,completed,BR,2026-07-22T04:21:00Z,2026-07-22
o-008595,c-0192,352.67,completed,BR,2026-05-27T23:55:00Z,2026-05-27
o-008596,c-1956,1887.77,completed,BR,2026-06-11T12:09:00Z,2026-06-11
o-008597,c-0903,66.45,completed,BR,2026-07-20T21:18:00Z,2026-07-20
o-008598,c-1386,879.33,pending,BR,2026-06-11T18:10:00Z,2026-06-12
o-008599,c-0577,2122.90,pending,BR,2026-07-05T22:43:00Z,2026-07-06
o-008600,c-1013,943.27,pending,BR,2026-07-17T19:05:00Z,2026-07-18
o-008601,c-0759,887.98,completed,BR,2026-05-29T06:24:00Z,2026-05-30
o-008602,c-0462,890.72,pending,BR,2026-06-28T05:53:00Z,2026-06-28
o-008603,c-0904,402.22,cancelled,BR,2026-07-17T13:28:00Z,2026-07-18
o-008604,c-1527,2113.31,completed,BR,2026-08-20T15:24:00Z,2026-08-20
o-008605,c-1010,763.81,completed,BR,2026-05-24T08:51:00Z,2026-05-25
o-008606,c-1540,841.66,completed,BR,2026-06-10T09:46:00Z,2026-06-10
o-008607,c-1418,112.87,completed,BR,2026-07-16T08:09:00Z,2026-07-17
o-008608,c-0592,1512.70,completed,BR,2026-07-10T08:14:00Z,2026-07-11
o-008609,c-0171,1545.38,cancelled,BR,2026-08-14T12:02:00Z,2026-08-14
o-008610,c-0595,2126.93,pending,BR,2026-08-10T15:58:00Z,2026-08-10
o-008611,c-0142,275.78,completed,BR,2026-07-06T12:54:00Z,2026-07-07
o-008612,c-0481,2220.52,completed,BR,2026-07-09T05:59:00Z,2026-07-09
o-008613,c-0197,1931.74,completed,BR,2026-08-18T10:17:00Z,2026-08-18
o-008614,c-0523,17.05,completed,BR,2026-08-17T23:16:00Z,2026-08-17
o-008615,c-1722,1600.11,completed,BR,2026-05-30T22:33:00Z,2026-05-31
o-008616,c-1716,1372.41,completed,BR,2026-07-27T07:21:00Z,2026-07-28
o-008617,c-1828,883.97,completed,BR,2026-06-20T13:16:00Z,2026-06-21
o-008618,c-0539,1585.95,completed,BR,2026-08-09T14:36:00Z,2026-08-10
o-008619,c-0533,336.80,pending,BR,2026-06-12T20:37:00Z,2026-06-12
o-008620,c-1498,1922.80,completed,BR,2026-07-11T16:10:00Z,2026-07-12
o-008621,c-0669,1011.95,completed,BR,2026-07-25T21:33:00Z,2026-07-26
o-008622,c-0127,2017.96,pending,BR,2026-07-19T16:55:00Z,2026-07-20
o-008623,c-1859,2006.14,cancelled,BR,2026-07-02T07:03:00Z,2026-07-02
o-008624,c-0684,1327.20,completed,BR,2026-07-13T14:33:00Z,2026-07-14
o-008625,c-0765,275.23,pending,BR,2026-08-08T07:43:00Z,2026-08-08
o-008626,c-1646,712.09,completed,BR,2026-08-13T22:41:00Z,2026-08-13
o-008627,c-0951,843.83,completed,BR,2026-06-05T00:56:00Z,2026-06-05
o-008628,c-1483,371.50,pending,BR,2026-07-09T19:41:00Z,2026-07-10
o-008629,c-0391,798.83,pending,BR,2026-08-02T15:22:00Z,2026-08-03
o-008630,c-0114,918.76,pending,BR,2026-05-28T18:45:00Z,2026-05-28
o-008631,c-0771,195.38,completed,BR,2026-05-25T02:18:00Z,2026-05-26
o-008632,c-1653,1021.34,pending,BR,2026-06-05T19:30:00Z,2026-06-05
o-008633,c-1455,1413.15,cancelled,BR,2026-06-28T02:42:00Z,2026-06-28
o-008634,c-0433,1071.29,completed,BR,2026-05-24T12:36:00Z,2026-05-24
o-008635,c-0315,1774.35,pending,BR,2026-07-29T18:17:00Z,2026-07-29
o-008636,c-0146,2400.90,completed,BR,2026-06-16T01:48:00Z,2026-06-16
o-008637,c-1945,1768.72,completed,BR,2026-07-20T03:33:00Z,2026-07-21
o-008638,c-0844,2084.59,completed,BR,2026-08-01T14:30:00Z,2026-08-01
o-008639,c-0975,544.28,completed,BR,2026-07-15T18:50:00Z,2026-07-15
o-008640,c-0917,865.87,completed,BR,2026-07-01T13:59:00Z,2026-07-01
o-008641,c-0173,112.62,cancelled,BR,2026-08-12T19:58:00Z,2026-08-13
o-008642,c-0964,733.68,completed,BR,2026-08-19T14:03:00Z,2026-08-19
o-008643,c-1052,542.45,completed,BR,2026-08-17T22:50:00Z,2026-08-18
o-008644,c-0781,1860.45,completed,BR,2026-05-24T12:06:00Z,2026-05-24
o-008645,c-1079,2276.47,pending,BR,2026-07-20T01:00:00Z,2026-07-21
o-008646,c-0128,2074.22,completed,BR,2026-06-11T04:08:00Z,2026-06-11
o-008647,c-0347,1757.08,completed,BR,2026-06-19T19:02:00Z,2026-06-20
o-008648,c-0197,2112.95,completed,BR,2026-06-01T17:58:00Z,2026-06-01
o-008649,c-1504,950.11,completed,BR,2026-06-26T23:37:00Z,2026-06-26
o-008650,c-0011,1958.33,cancelled,BR,2026-07-17T19:33:00Z,2026-07-18
o-008651,c-1727,166.62,pending,BR,2026-06-06T09:39:00Z,2026-06-07
o-008652,c-0163,208.50,pending,BR,2026-07-16T07:53:00Z,2026-07-16
o-008653,c-1145,378.80,completed,BR,2026-06-06T18:24:00Z,2026-06-07
o-008654,c-1584,342.12,cancelled,BR,2026-08-06T10:32:00Z,2026-08-07
o-008655,c-0249,1084.43,completed,BR,2026-05-31T15:01:00Z,2026-05-31
o-008656,c-1665,820.27,pending,BR,2026-08-07T12:20:00Z,2026-08-08
o-008657,c-0074,2430.29,completed,BR,2026-06-12T22:05:00Z,2026-06-12
o-008658,c-1876,817.37,pending,BR,2026-08-12T16:03:00Z,2026-08-13
o-008659,c-1425,1169.18,completed,BR,2026-07-04T00:56:00Z,2026-07-04
o-008660,c-0603,358.42,completed,BR,2026-06-09T13:13:00Z,2026-06-09
o-008661,c-1977,940.12,completed,BR,2026-08-15T14:40:00Z,2026-08-16
o-008662,c-0589,1260.45,completed,BR,2026-06-07T21:12:00Z,2026-06-07
o-008663,c-0005,390.66,completed,BR,2026-08-19T06:39:00Z,2026-08-19
o-008664,c-0030,591.59,pending,BR,2026-07-15T14:27:00Z,2026-07-16
o-008665,c-0574,771.52,pending,BR,2026-06-14T16:47:00Z,2026-06-15
o-008666,c-1136,32.14,cancelled,BR,2026-08-09T01:02:00Z,2026-08-10
o-008667,c-1254,1083.83,completed,BR,2026-08-05T12:26:00Z,2026-08-06
o-008668,c-1776,1125.54,pending,BR,2026-06-14T18:24:00Z,2026-06-14
o-008669,c-1296,395.86,pending,BR,2026-08-08T13:41:00Z,2026-08-09
o-008670,c-1730,1526.81,completed,BR,2026-08-12T01:16:00Z,2026-08-13
o-008671,c-0252,2460.04,completed,BR,2026-08-07T10:55:00Z,2026-08-08
o-008672,c-1701,2425.40,completed,BR,2026-06-25T23:19:00Z,2026-06-26
o-008673,c-0705,1172.10,completed,BR,2026-06-07T07:44:00Z,2026-06-08
o-008674,c-0228,864.71,completed,BR,2026-07-21T16:47:00Z,2026-07-21
o-008675,c-1302,2106.59,completed,BR,2026-07-21T06:09:00Z,2026-07-21
o-008676,c-1651,1173.76,completed,BR,2026-07-03T08:48:00Z,2026-07-04
o-008677,c-0263,1251.55,completed,BR,2026-08-07T09:27:00Z,2026-08-08
o-008678,c-0702,1571.89,completed,BR,2026-06-16T23:01:00Z,2026-06-16
o-008679,c-0319,1609.79,pending,BR,2026-06-21T12:26:00Z,2026-06-22
o-008680,c-1550,2128.62,cancelled,BR,2026-06-29T11:57:00Z,2026-06-29
o-008681,c-1135,2475.21,completed,BR,2026-06-19T04:15:00Z,2026-06-20
o-008682,c-1617,2391.26,pending,BR,2026-06-19T11:24:00Z,2026-06-20
o-008683,c-1055,2023.60,cancelled,BR,2026-07-29T19:46:00Z,2026-07-30
o-008684,c-1672,915.29,completed,BR,2026-07-09T09:38:00Z,2026-07-09
o-008685,c-1361,18.22,pending,BR,2026-06-20T22:39:00Z,2026-06-20
o-008686,c-0232,508.58,pending,BR,2026-07-21T20:25:00Z,2026-07-21
o-008687,c-1623,1530.67,cancelled,BR,2026-08-17T14:30:00Z,2026-08-17
o-008688,c-0204,2285.99,pending,BR,2026-06-06T02:22:00Z,2026-06-06
o-008689,c-1304,954.22,completed,BR,2026-05-31T11:15:00Z,2026-06-01
o-008690,c-0329,1374.29,completed,BR,2026-07-31T14:56:00Z,2026-08-01
o-008691,c-0692,102.44,pending,BR,2026-07-10T06:57:00Z,2026-07-11
o-008692,c-1804,1595.78,completed,BR,2026-07-18T23:38:00Z,2026-07-18
o-008693,c-0248,2180.02,completed,BR,2026-05-27T20:38:00Z,2026-05-27
o-008694,c-0128,80.92,completed,BR,2026-06-25T09:14:00Z,2026-06-25
o-008695,c-0073,352.16,completed,BR,2026-06-09T00:43:00Z,2026-06-10
o-008696,c-0688,995.46,completed,BR,2026-07-19T20:26:00Z,2026-07-19
o-008697,c-1134,26.26,completed,BR,2026-06-14T12:55:00Z,2026-06-14
o-008698,c-1914,416.58,completed,BR,2026-07-18T13:47:00Z,2026-07-18
o-008699,c-1424,1605.15,completed,BR,2026-06-23T02:47:00Z,2026-06-23
o-008700,c-0940,852.56,pending,BR,2026-07-26T15:05:00Z,2026-07-27
o-008701,c-0223,669.01,cancelled,BR,2026-06-15T13:46:00Z,2026-06-16
o-008702,c-0275,1481.84,completed,BR,2026-07-10T21:51:00Z,2026-07-11
o-008703,c-1497,956.75,completed,BR,2026-06-17T16:46:00Z,2026-06-17
o-008704,c-1708,2263.37,completed,BR,2026-05-31T13:31:00Z,2026-06-01
o-008705,c-1452,1811.91,completed,BR,2026-08-07T10:58:00Z,2026-08-08
o-008706,c-1787,132.52,completed,BR,2026-08-15T15:16:00Z,2026-08-15
o-008707,c-1143,1977.28,completed,BR,2026-07-05T04:50:00Z,2026-07-06
o-008708,c-1641,2059.87,completed,BR,2026-07-04T19:29:00Z,2026-07-04
o-008709,c-0384,2314.79,completed,BR,2026-07-06T22:18:00Z,2026-07-06
o-008710,c-1492,1629.82,completed,BR,2026-06-07T00:00:00Z,2026-06-07
o-008711,c-0615,1592.26,completed,BR,2026-06-07T03:48:00Z,2026-06-08
o-008712,c-0913,1319.23,pending,BR,2026-07-09T06:36:00Z,2026-07-09
o-008713,c-1478,869.25,completed,BR,2026-07-31T12:24:00Z,2026-07-31
o-008714,c-2000,1861.45,completed,BR,2026-06-19T07:36:00Z,2026-06-20
o-008715,c-1641,606.89,cancelled,BR,2026-05-24T01:47:00Z,2026-05-24
o-008716,c-1341,869.29,completed,BR,2026-06-17T19:21:00Z,2026-06-17
